Time;Range;Azimuth;Elevation;Xmtr_Power;Xmtr_Gain;EIRP;FSL;AL;RL;CL;TL;PL;FD;RF;RIP;FD;gT;CNo;B;CN;EbNo;BER;LM
6 Apr 2023 17:52:00.000;2125.661415;253.821;5.901;-3.010;4.1500;-0.360;166.0413;0.1564;0.0016;0.0002;0.7779;181.4638;-25.743820;2.249974;-181.824;-153.324496;7.23000000;54.005308;2000.000000;-9.0050;-5.9947;2.390943e-01;-11.0947
6 Apr 2023 17:52:10.000;2160.882997;252.040;5.486;-3.010;4.1500;-0.360;166.1841;0.1668;0.0017;0.0002;0.8489;166.8918;-27.113363;2.249973;-167.252;-138.752466;7.23000000;68.577338;2000.000000;5.5670;8.5773;7.338054e-05;3.4773
6 Apr 2023 17:52:20.000;2197.882013;250.320;5.059;-3.010;4.1500;-0.360;166.3315;0.1790;0.0019;0.0002;0.9354;163.9738;-28.412048;2.249972;-164.334;-135.834469;7.23000000;71.495335;2000.000000;8.4850;11.4953;5.412820e-08;6.3953
6 Apr 2023 17:52:30.000;2236.564966;248.661;4.623;-3.010;4.1500;-0.360;166.4831;0.1933;0.0021;0.0002;1.1624;171.4827;-29.641319;2.249970;-171.843;-143.343338;7.23000000;63.986466;2000.000000;0.9762;3.9865;1.261419e-02;-1.1135
6 Apr 2023 17:52:40.000;2276.840368;247.061;4.178;-3.010;4.1500;-0.360;166.6381;0.2102;0.0024;0.0002;1.5774;170.0676;-30.803007;2.249969;-170.428;-141.928310;7.23000000;65.401494;2000.000000;2.3912;5.4015;4.221241e-03;0.3015
6 Apr 2023 17:52:50.000;2318.619938;245.519;3.727;-3.010;4.1500;-0.360;166.7960;0.2305;0.0028;0.0003;2.3466;165.7931;-31.899265;2.249968;-166.153;-137.653756;7.23000000;69.676048;2000.000000;6.6657;9.6760;8.221479e-06;4.5760
6 Apr 2023 17:53:00.000;2361.817868;244.035;3.271;-3.010;4.1500;-0.360;166.9564;0.2551;0.0033;0.0003;3.7221;172.2784;-32.932459;2.249967;-172.638;-144.139015;7.23000000;63.190789;2000.000000;0.1805;3.1908;2.057607e-02;-1.9092
6 Apr 2023 17:53:10.000;2406.351805;242.606;2.810;-3.010;4.1500;-0.360;167.1186;0.2851;0.0040;0.0003;6.1065;179.0285;-33.905120;2.249966;-179.389;-150.889209;7.23000000;56.440595;2000.000000;-6.5697;-3.5594;1.739324e-01;-8.6594
6 Apr 2023 17:53:20.000;2452.142843;241.230;2.347;-3.010;4.1500;-0.360;167.2823;0.3225;0.0050;0.0004;10.0348;174.3735;-34.819886;2.249965;-174.733;-146.234118;7.23000000;61.095686;2000.000000;-1.9146;1.0957;5.431840e-02;-4.0043
6 Apr 2023 17:53:30.000;2499.115629;239.907;1.882;-3.010;4.1500;-0.360;167.4472;0.3697;0.0065;0.0005;15.9780;181.5700;-35.679446;2.249964;-181.930;-153.430674;7.23000000;53.899130;2000.000000;-9.1112;-6.1009;2.417757e-01;-11.2009
6 Apr 2023 17:53:30.184;2499.989520;239.883;1.873;-3.010;4.1500;-0.360;167.4502;0.3707;0.0066;0.0005;16.1070;182.1390;-35.694744;2.249964;-182.499;-153.999658;7.23000000;53.330146;2000.000000;-9.6802;-6.6699;2.558545e-01;-11.7699
7 Apr 2023 04:10:25.475;2346.527301;152.554;2.887;-3.010;4.1500;-0.360;166.8999;0.2783;0.0039;0.0003;5.6192;172.8646;51.144881;2.250051;-173.225;-144.725301;7.23000000;62.604503;2000.000000;-0.4058;2.6045;2.814969e-02;-2.4955
7 Apr 2023 04:10:35.000;2281.716166;152.050;3.562;-3.010;4.1500;-0.360;166.6567;0.2377;0.0030;0.0003;2.7564;172.8924;50.990604;2.250051;-173.252;-144.753097;7.23000000;62.576707;2000.000000;-0.4336;2.5767;2.854555e-02;-2.5233
7 Apr 2023 04:10:45.000;2213.894706;151.487;4.294;-3.010;4.1500;-0.360;166.3946;0.2046;0.0023;0.0002;1.4429;165.6306;50.807145;2.250051;-165.991;-137.491253;7.23000000;69.838550;2000.000000;6.8283;9.8386;5.673332e-06;4.7386
7 Apr 2023 04:10:55.000;2146.333714;150.889;5.051;-3.010;4.1500;-0.360;166.1254;0.1785;0.0019;0.0002;0.9373;162.5912;50.599191;2.250051;-162.951;-134.451909;7.23000000;72.877895;2000.000000;9.8676;12.8779;2.348956e-10;7.7779
7 Apr 2023 04:11:05.000;2079.067720;150.250;5.834;-3.010;4.1500;-0.360;165.8488;0.1573;0.0016;0.0002;0.7886;180.4210;50.363832;2.250050;-180.781;-152.281707;7.23000000;55.048097;2000.000000;-7.9622;-4.9519;2.119462e-01;-10.0519
7 Apr 2023 04:11:15.000;2012.135428;149.568;6.647;-3.010;4.1500;-0.360;165.5646;0.1400;0.0014;0.0001;0.6746;161.6708;50.097701;2.250050;-162.031;-133.531434;7.23000000;73.798370;2000.000000;10.7881;13.7984;2.176507e-12;8.6984
7 Apr 2023 04:11:25.000;1945.580374;148.836;7.491;-3.010;4.1500;-0.360;165.2724;0.1255;0.0012;0.0001;0.5847;164.5273;49.796899;2.250050;-164.887;-136.387961;7.23000000;70.941843;2000.000000;7.9315;10.9418;3.108777e-07;5.8418
7 Apr 2023 04:11:35.000;1879.451697;148.051;8.370;-3.010;4.1500;-0.360;164.9721;0.1133;0.0010;0.0001;0.5121;168.6249;49.456894;2.250049;-168.985;-140.485593;7.23000000;66.844211;2000.000000;3.8339;6.8442;9.362267e-04;1.7442
7 Apr 2023 04:11:45.000;1813.805062;147.204;9.286;-3.010;4.1500;-0.360;164.6632;0.1028;0.0009;0.0001;0.4524;164.6302;49.072404;2.250049;-164.990;-136.490845;7.23000000;70.838959;2000.000000;7.8287;10.8390;4.204162e-07;5.7390
7 Apr 2023 04:11:55.000;1748.703743;146.290;10.244;-3.010;4.1500;-0.360;164.3458;0.0937;0.0008;0.0001;0.4025;160.1296;48.637261;2.250049;-160.490;-131.990288;7.23000000;75.339516;2000.000000;12.3292;15.3395;6.713720e-17;10.2395
7 Apr 2023 04:12:05.000;1684.219915;145.299;11.245;-3.010;4.1500;-0.360;164.0194;0.0858;0.0007;0.0001;0.3603;196.4199;48.144248;2.250048;-196.780;-168.280577;7.23000000;39.049226;2000.000000;-23.9611;-20.9508;4.495659e-01;-26.0508
7 Apr 2023 04:12:15.000;1620.436173;144.223;12.295;-3.010;4.1500;-0.360;163.6841;0.0788;0.0006;0.0001;0.3241;162.3546;47.584902;2.250048;-162.715;-134.215294;7.23000000;73.114510;2000.000000;10.1042;13.1145;7.723596e-11;8.0145
7 Apr 2023 04:12:25.000;1557.447343;143.050;13.398;-3.010;4.1500;-0.360;163.3397;0.0726;0.0005;0.0001;0.2928;161.8734;46.949290;2.250047;-162.233;-133.734046;7.23000000;73.595758;2000.000000;10.5855;13.5958;6.640330e-12;8.4958
7 Apr 2023 04:12:35.000;1495.362606;141.767;14.557;-3.010;4.1500;-0.360;162.9864;0.0671;0.0005;0.0001;0.2655;179.1848;46.225749;2.250046;-179.545;-151.045436;7.23000000;56.284368;2000.000000;-6.7259;-3.7156;1.782629e-01;-8.8156
7 Apr 2023 04:12:45.000;1434.307999;140.358;15.777;-3.010;4.1500;-0.360;162.6243;0.0621;0.0004;0.0001;0.2415;158.4198;45.400589;2.250045;-158.780;-130.280514;7.23000000;77.049290;2000.000000;14.0390;17.0493;3.793343e-24;11.9493
7 Apr 2023 04:12:55.000;1374.429326;138.807;17.063;-3.010;4.1500;-0.360;162.2539;0.0576;0.0004;0.0001;0.2204;157.7303;44.457774;2.250044;-158.090;-129.591009;7.23000000;77.738795;2000.000000;14.7285;17.7388;5.718144e-28;12.6388
7 Apr 2023 04:13:05.000;1315.895511;137.092;18.418;-3.010;4.1500;-0.360;161.8759;0.0536;0.0004;0.0001;0.2016;158.2202;43.378584;2.250043;-158.580;-130.080870;7.23000000;77.248934;2000.000000;14.2386;17.2489;3.416554e-25;12.1489
7 Apr 2023 04:13:15.000;1258.902385;135.189;19.846;-3.010;4.1500;-0.360;161.4913;0.0499;0.0003;0.0000;0.1849;162.6550;42.141298;2.250042;-163.015;-134.515674;7.23000000;72.814130;2000.000000;9.8038;12.8141;3.138436e-10;7.7141
7 Apr 2023 04:13:25.000;1203.676860;133.069;21.347;-3.010;4.1500;-0.360;161.1016;0.0466;0.0003;0.0000;0.1700;168.6807;40.720953;2.250041;-169.041;-140.541353;7.23000000;66.788451;2000.000000;3.7782;6.7885;1.001285e-03;1.6885
7 Apr 2023 04:13:35.000;1150.481335;130.700;22.923;-3.010;4.1500;-0.360;160.7090;0.0436;0.0003;0.0000;0.1567;161.2361;39.089254;2.250039;-161.596;-133.096812;7.23000000;74.232992;2000.000000;11.2227;14.2330;1.662222e-13;9.1330
7 Apr 2023 04:13:45.000;1099.618028;128.045;24.569;-3.010;4.1500;-0.360;160.3163;0.0409;0.0003;0.0000;0.1448;156.3042;37.214792;2.250037;-156.664;-128.164861;7.23000000;79.164943;2000.000000;16.1546;19.1649;1.000000e-30;14.0649
7 Apr 2023 04:13:55.000;1051.432725;125.059;26.275;-3.010;4.1500;-0.360;159.9271;0.0384;0.0002;0.0000;0.1343;160.9956;35.063754;2.250035;-161.356;-132.856263;7.23000000;74.473540;2000.000000;11.4632;14.4735;3.577255e-14;9.3735
7 Apr 2023 04:14:05.000;1006.317104;121.698;28.027;-3.010;4.1500;-0.360;159.5461;0.0362;0.0002;0.0000;0.1250;160.5629;32.601388;2.250033;-160.923;-132.423569;7.23000000;74.906235;2000.000000;11.8959;14.9062;1.811611e-15;9.8062
7 Apr 2023 04:14:15.000;964.708436;117.911;29.799;-3.010;4.1500;-0.360;159.1794;0.0342;0.0002;0.0000;0.1168;160.1480;29.794535;2.250030;-160.508;-132.008710;7.23000000;75.321094;2000.000000;12.3108;15.3211;7.775307e-17;10.2211
7 Apr 2023 04:14:25.000;927.085229;113.652;31.553;-3.010;4.1500;-0.360;158.8338;0.0325;0.0002;0.0000;0.1098;159.7587;26.615489;2.250027;-160.119;-131.619324;7.23000000;75.710480;2000.000000;12.7002;15.7105;3.052605e-18;10.6105
7 Apr 2023 04:14:35.000;893.955923;108.882;33.238;-3.010;4.1500;-0.360;158.5178;0.0311;0.0002;0.0000;0.1038;159.4035;23.047187;2.250023;-159.763;-131.264155;7.23000000;76.065649;2000.000000;13.0553;16.0656;1.227388e-19;10.9656
7 Apr 2023 04:14:45.000;865.841599;103.580;34.789;-3.010;4.1500;-0.360;158.2402;0.0299;0.0002;0.0000;0.0989;159.0921;19.089639;2.250019;-159.452;-130.952771;7.23000000;76.377032;2000.000000;13.3667;16.3770;5.875294e-21;11.2770
7 Apr 2023 04:14:55.000;843.248195;97.758;36.128;-3.010;4.1500;-0.360;158.0105;0.0289;0.0002;0.0000;0.0950;158.8343;14.766288;2.250015;-159.194;-130.695006;7.23000000;76.634798;2000.000000;13.6245;16.6348;4.011261e-22;11.5348
7 Apr 2023 04:15:05.000;826.631958;91.471;37.175;-3.010;4.1500;-0.360;157.8377;0.0282;0.0002;0.0000;0.0923;158.6395;10.128825;2.250010;-158.999;-130.500139;7.23000000;76.829664;2000.000000;13.8194;16.8297;4.735952e-23;11.7297
7 Apr 2023 04:15:15.000;816.360581;84.825;37.853;-3.010;4.1500;-0.360;157.7291;0.0278;0.0001;0.0000;0.0906;158.5152;5.258234;2.250005;-158.875;-130.375900;7.23000000;76.953903;2000.000000;13.9436;16.9539;1.153319e-23;11.8539
7 Apr 2023 04:15:25.000;812.676452;77.978;38.110;-3.010;4.1500;-0.360;157.6898;0.0276;0.0001;0.0000;0.0899;158.4668;0.260371;2.250000;-158.827;-130.327467;7.23000000;77.002337;2000.000000;13.9920;17.0023;6.577358e-24;11.9023
7 Apr 2023 04:15:35.000;815.669780;71.120;37.924;-3.010;4.1500;-0.360;157.7217;0.0277;0.0001;0.0000;0.0904;158.4960;-4.744289;2.249995;-158.856;-130.356705;7.23000000;76.973099;2000.000000;13.9628;16.9731;9.238645e-24;11.8731
7 Apr 2023 04:15:45.000;825.268031;64.439;37.312;-3.010;4.1500;-0.360;157.8233;0.0281;0.0002;0.0000;0.0919;158.6012;-9.634397;2.249990;-158.961;-130.461871;7.23000000;76.867932;2000.000000;13.8576;16.8679;3.078216e-23;11.7679
7 Apr 2023 04:15:55.000;841.244446;58.098;36.323;-3.010;4.1500;-0.360;157.9899;0.0288;0.0002;0.0000;0.0945;158.7772;-14.301964;2.249986;-159.137;-130.637867;7.23000000;76.691937;2000.000000;13.6816;16.6919;2.165032e-22;11.5919
7 Apr 2023 04:16:05.000;863.243481;52.213;35.030;-3.010;4.1500;-0.360;158.2141;0.0297;0.0002;0.0000;0.0982;159.0163;-18.663013;2.249981;-159.376;-130.876972;7.23000000;76.452832;2000.000000;13.4425;16.4528;2.712062e-21;11.3528
7 Apr 2023 04:16:15.000;890.816683;46.844;33.514;-3.010;4.1500;-0.360;158.4872;0.0309;0.0002;0.0000;0.1029;159.3092;-22.662639;2.249977;-159.669;-131.169838;7.23000000;76.159966;2000.000000;13.1497;16.1600;5.000403e-20;11.0600
7 Apr 2023 04:16:25.000;923.462312;42.008;31.854;-3.010;4.1500;-0.360;158.7998;0.0323;0.0002;0.0000;0.1086;159.6459;-26.274568;2.249974;-160.006;-131.506521;7.23000000;75.823283;2000.000000;12.8130;15.8233;1.131237e-18;10.7233
7 Apr 2023 04:16:35.000;960.659797;37.688;30.117;-3.010;4.1500;-0.360;159.1428;0.0340;0.0002;0.0000;0.1155;160.0167;-29.496542;2.249971;-160.377;-131.877316;7.23000000;75.452488;2000.000000;12.4422;15.4525;2.692156e-17;10.3525
7 Apr 2023 04:16:45.000;1001.898278;33.847;28.355;-3.010;4.1500;-0.360;159.5079;0.0359;0.0002;0.0000;0.1234;160.4127;-32.344053;2.249968;-160.773;-132.273349;7.23000000;75.056455;2000.000000;12.0462;15.0565;5.994491e-16;9.9565
7 Apr 2023 04:16:55.000;1046.695759;30.437;26.608;-3.010;4.1500;-0.360;159.8878;0.0381;0.0002;0.0000;0.1324;160.8262;-34.843926;2.249965;-161.186;-132.686858;7.23000000;74.642946;2000.000000;11.6326;14.6429;1.151931e-14;9.5429
7 Apr 2023 04:17:05.000;1094.610464;27.411;24.902;-3.010;4.1500;-0.360;160.2766;0.0405;0.0002;0.0000;0.1426;164.4795;-37.028923;2.249963;-164.839;-136.340119;7.23000000;70.989685;2000.000000;7.9794;10.9897;2.695272e-07;5.8897
7 Apr 2023 04:17:15.000;1145.245927;24.720;23.255;-3.010;4.1500;-0.360;160.6694;0.0431;0.0003;0.0000;0.1541;156.8037;-38.933743;2.249961;-157.164;-128.664387;7.23000000;78.665417;2000.000000;15.6551;18.6654;1.000000e-30;13.5654
7 Apr 2023 04:17:25.000;1198.251669;22.323;21.677;-3.010;4.1500;-0.360;161.0624;0.0461;0.0003;0.0000;0.1670;156.0975;-40.592368;2.249959;-156.457;-127.958130;7.23000000;79.371674;2000.000000;16.3614;19.3717;1.000000e-30;14.2717
7 Apr 2023 04:17:35.000;1253.321084;20.180;20.171;-3.010;4.1500;-0.360;161.4527;0.0493;0.0003;0.0000;0.1814;157.2775;-42.036493;2.249958;-157.638;-129.138185;7.23000000;78.191619;2000.000000;15.1813;18.1916;1.000000e-30;13.0916
7 Apr 2023 04:17:45.000;1310.187811;18.258;18.739;-3.010;4.1500;-0.360;161.8381;0.0529;0.0004;0.0001;0.1976;167.3055;-43.294749;2.249957;-167.665;-139.166136;7.23000000;68.163668;2000.000000;5.1534;8.1637;1.473498e-04;3.0637
7 Apr 2023 04:17:55.000;1368.621433;16.529;17.379;-3.010;4.1500;-0.360;162.2171;0.0569;0.0004;0.0001;0.2157;166.8535;-44.392446;2.249956;-167.214;-138.714199;7.23000000;68.615605;2000.000000;5.6053;8.6156;6.857568e-05;3.5156
7 Apr 2023 04:18:05.000;1428.422745;14.966;16.089;-3.010;4.1500;-0.360;162.5886;0.0613;0.0004;0.0001;0.2361;200.6949;-45.351628;2.249955;-201.055;-172.555538;7.23000000;34.774266;2000.000000;-28.2360;-25.2257;4.691181e-01;-30.3257
7 Apr 2023 04:18:15.000;1489.420816;13.550;14.864;-3.010;4.1500;-0.360;162.9518;0.0661;0.0005;0.0001;0.2591;158.6856;-46.191323;2.249954;-159.046;-130.546227;7.23000000;76.783577;2000.000000;13.7733;16.7836;7.917612e-23;11.6836
7 Apr 2023 04:18:25.000;1551.467271;12.262;13.700;-3.010;4.1500;-0.360;163.3063;0.0715;0.0005;0.0001;0.2852;169.0770;-46.927829;2.249953;-169.437;-140.937704;7.23000000;66.392099;2000.000000;3.3818;6.3921;1.578489e-03;1.2921
7 Apr 2023 04:18:35.000;1614.434141;11.086;12.593;-3.010;4.1500;-0.360;163.6518;0.0775;0.0006;0.0001;0.3151;167.9763;-47.575066;2.249952;-168.336;-139.836917;7.23000000;67.492887;2000.000000;4.4826;7.4929;4.027706e-04;2.3929
7 Apr 2023 04:18:45.000;1678.210599;10.009;11.539;-3.010;4.1500;-0.360;163.9884;0.0843;0.0007;0.0001;0.3495;160.3139;-48.144897;2.249952;-160.674;-132.174527;7.23000000;75.155277;2000.000000;12.1450;15.1553;2.836161e-16;10.0553
7 Apr 2023 04:18:55.000;1742.700419;9.020;10.533;-3.010;4.1500;-0.360;164.3159;0.0920;0.0007;0.0001;0.3894;165.7557;-48.647422;2.249951;-166.116;-137.616396;7.23000000;69.713408;2000.000000;6.7031;9.7134;7.558212e-06;4.6134
7 Apr 2023 04:19:05.000;1807.819810;8.109;9.572;-3.010;4.1500;-0.360;164.6345;0.1007;0.0008;0.0001;0.4364;160.2037;-49.091247;2.249951;-160.564;-132.064354;7.23000000;75.265450;2000.000000;12.2551;15.2654;1.206921e-16;10.1654
7 Apr 2023 04:19:15.000;1873.495582;7.268;8.652;-3.010;4.1500;-0.360;164.9445;0.1109;0.0010;0.0001;0.4923;160.7286;-49.483713;2.249951;-161.089;-132.589224;7.23000000;74.740580;2000.000000;11.7303;14.7406;5.876238e-15;9.6406
7 Apr 2023 04:19:25.000;1939.663589;6.489;7.770;-3.010;4.1500;-0.360;165.2460;0.1226;0.0011;0.0001;0.5597;160.9428;-49.831090;2.249950;-161.303;-132.803486;7.23000000;74.526317;2000.000000;11.5160;14.5263;2.524952e-14;9.4263
7 Apr 2023 04:19:35.000;2006.267422;5.765;6.922;-3.010;4.1500;-0.360;165.5392;0.1365;0.0013;0.0001;0.6426;165.6478;-50.138745;2.249950;-166.008;-137.508446;7.23000000;69.821358;2000.000000;6.8111;9.8214;5.904161e-06;4.7214
7 Apr 2023 04:19:45.000;2073.257304;5.092;6.107;-3.010;4.1500;-0.360;165.8245;0.1531;0.0015;0.0002;0.7466;165.5518;-50.411284;2.249950;-165.912;-137.412463;7.23000000;69.917341;2000.000000;6.9070;9.9173;4.716485e-06;4.8173
7 Apr 2023 04:19:55.000;2140.589151;4.464;5.320;-3.010;4.1500;-0.360;166.1021;0.1731;0.0018;0.0002;0.8806;166.7196;-50.652669;2.249949;-167.080;-138.580274;7.23000000;68.749530;2000.000000;5.7392;8.7495;5.386218e-05;3.6495
7 Apr 2023 04:20:05.000;2208.223786;3.877;4.561;-3.010;4.1500;-0.360;166.3723;0.1978;0.0022;0.0002;1.2051;162.7286;-50.866317;2.249949;-163.089;-134.589274;7.23000000;72.740530;2000.000000;9.7302;12.7405;4.362482e-10;7.6405
7 Apr 2023 04:20:15.000;2276.126270;3.327;3.827;-3.010;4.1500;-0.360;166.6354;0.2289;0.0027;0.0003;2.1359;164.7910;-51.055184;2.249949;-165.151;-136.651655;7.23000000;70.678149;2000.000000;7.6678;10.6781;6.647620e-07;5.5781
7 Apr 2023 04:20:25.000;2344.265331;2.812;3.116;-3.010;4.1500;-0.360;166.8916;0.2689;0.0035;0.0003;4.3887;167.8790;-51.221834;2.249949;-168.239;-139.739636;7.23000000;67.590168;2000.000000;4.5799;7.5902;3.512210e-04;2.4902
7 Apr 2023 04:20:33.219;2400.422709;2.411;2.547;-3.010;4.1500;-0.360;167.0972;0.3111;0.0045;0.0004;8.1140;172.9346;-51.343741;2.249949;-173.295;-144.795283;7.23000000;62.534521;2000.000000;-0.4758;2.5345;2.915272e-02;-2.5655
7 Apr 2023 05:46:44.114;2499.997457;226.851;1.385;-3.010;4.1500;-0.360;167.4502;0.4339;0.0087;0.0007;24.3863;214.3396;27.681285;2.250028;-214.700;-186.200228;7.23000000;21.129576;2000.000000;-41.8807;-38.8704;4.935748e-01;-43.9704
7 Apr 2023 05:46:54.000;2464.281062;228.360;1.731;-3.010;4.1500;-0.360;167.3252;0.3868;0.0073;0.0006;18.3447;196.2325;26.541075;2.250027;-196.593;-168.093198;7.23000000;39.236606;2000.000000;-23.7737;-20.7634;4.484721e-01;-25.8634
7 Apr 2023 05:47:04.000;2429.714922;229.932;2.071;-3.010;4.1500;-0.360;167.2025;0.3484;0.0058;0.0005;13.3045;183.9826;25.334661;2.250025;-184.343;-155.843273;7.23000000;51.486531;2000.000000;-11.5238;-8.5135;2.978165e-01;-13.6135
7 Apr 2023 05:47:14.000;2396.792033;231.550;2.400;-3.010;4.1500;-0.360;167.0840;0.3172;0.0048;0.0004;9.4899;175.9019;24.074474;2.250024;-176.262;-147.762549;7.23000000;59.567255;2000.000000;-3.4430;-0.4327;8.923490e-02;-5.5327
7 Apr 2023 05:47:24.000;2365.584154;233.212;2.717;-3.010;4.1500;-0.360;166.9702;0.2915;0.0042;0.0004;6.7572;170.4652;22.760411;2.250023;-170.825;-142.325889;7.23000000;65.003915;2000.000000;1.9936;5.0039;5.934747e-03;-0.0961
7 Apr 2023 05:47:34.000;2336.162923;234.918;3.020;-3.010;4.1500;-0.360;166.8615;0.2703;0.0036;0.0003;4.8644;167.4112;21.392761;2.250021;-167.771;-139.271912;7.23000000;68.057892;2000.000000;5.0476;8.0579;1.743795e-04;2.9579
7 Apr 2023 05:47:44.000;2308.599309;236.667;3.308;-3.010;4.1500;-0.360;166.7584;0.2525;0.0033;0.0003;3.5768;167.3655;19.972248;2.250020;-167.725;-139.226133;7.23000000;68.103670;2000.000000;5.0934;8.1037;1.621977e-04;3.0037
7 Apr 2023 05:47:54.000;2282.962999;238.458;3.580;-3.010;4.1500;-0.360;166.6614;0.2377;0.0029;0.0003;2.7072;174.6125;18.500075;2.250019;-174.973;-146.473210;7.23000000;60.856594;2000.000000;-2.1537;0.8566;5.928658e-02;-4.2434
7 Apr 2023 05:48:04.000;2259.321743;240.289;3.835;-3.010;4.1500;-0.360;166.5710;0.2252;0.0027;0.0003;2.1201;170.8610;16.977959;2.250017;-171.221;-142.721629;7.23000000;64.608175;2000.000000;1.5979;4.6082;8.109703e-03;-0.4918
7 Apr 2023 05:48:14.000;2237.740641;242.159;4.070;-3.010;4.1500;-0.360;166.4876;0.2146;0.0025;0.0002;1.7226;163.8063;15.408158;2.250015;-164.166;-135.666985;7.23000000;71.662819;2000.000000;8.6525;11.6628;3.052179e-08;6.5628
7 Apr 2023 05:48:24.000;2218.281413;244.064;4.285;-3.010;4.1500;-0.360;166.4118;0.2058;0.0024;0.0002;1.4526;169.4143;13.793491;2.250014;-169.774;-141.274974;7.23000000;66.054830;2000.000000;3.0445;6.0548;2.258537e-03;0.9548
7 Apr 2023 05:48:34.000;2201.001644;246.002;4.478;-3.010;4.1500;-0.360;166.3438;0.1984;0.0022;0.0002;1.2693;165.8399;12.137345;2.250012;-166.200;-137.700602;7.23000000;69.629202;2000.000000;6.6189;9.6292;9.127122e-06;4.5292
7 Apr 2023 05:48:44.000;2185.954038;247.970;4.649;-3.010;4.1500;-0.360;166.2843;0.1923;0.0021;0.0002;1.1456;165.9387;10.443660;2.250010;-166.299;-137.799341;7.23000000;69.530463;2000.000000;6.5202;9.5305;1.133632e-05;4.4305
7 Apr 2023 05:48:54.000;2173.185683;249.964;4.795;-3.010;4.1500;-0.360;166.2334;0.1874;0.0020;0.0002;1.0633;164.3272;8.716914;2.250009;-164.687;-136.187849;7.23000000;71.141955;2000.000000;8.1317;11.1420;1.693787e-07;6.0420
7 Apr 2023 05:49:04.000;2162.737373;251.980;4.916;-3.010;4.1500;-0.360;166.1915;0.1835;0.0020;0.0002;1.0098;178.1961;6.962075;2.250007;-178.556;-150.056737;7.23000000;57.273067;2000.000000;-5.7372;-2.7269;1.507641e-01;-7.8269
7 Apr 2023 05:49:14.000;2154.642982;254.014;5.011;-3.010;4.1500;-0.360;166.1589;0.1805;0.0019;0.0002;0.9462;163.6016;5.184548;2.250005;-163.962;-135.462274;7.23000000;71.867530;2000.000000;8.8572;11.8675;1.470847e-08;6.7675
7 Apr 2023 05:49:24.000;2148.928975;256.061;5.079;-3.010;4.1500;-0.360;166.1359;0.1785;0.0019;0.0002;0.9309;162.5322;3.390115;2.250003;-162.892;-134.392837;7.23000000;72.936967;2000.000000;9.9267;12.9370;1.789275e-10;7.8370
7 Apr 2023 05:49:34.000;2145.613776;258.118;5.121;-3.010;4.1500;-0.360;166.1225;0.1773;0.0019;0.0002;0.9219;163.8192;1.584808;2.250002;-164.179;-135.679823;7.23000000;71.649981;2000.000000;8.6397;11.6500;3.191639e-08;6.5500
7 Apr 2023 05:49:44.000;2144.707781;260.179;5.135;-3.010;4.1500;-0.360;166.1188;0.1769;0.0019;0.0002;0.9189;164.6872;-0.225128;2.250000;-165.047;-136.547829;7.23000000;70.781975;2000.000000;7.7717;10.7820;4.954572e-07;5.6820
7 Apr 2023 05:49:54.000;2146.212949;262.239;5.121;-3.010;4.1500;-0.360;166.1249;0.1774;0.0019;0.0002;0.9219;163.8974;-2.033375;2.249998;-164.257;-135.758071;7.23000000;71.571733;2000.000000;8.5614;11.5717;4.179082e-08;6.4717
7 Apr 2023 05:50:04.000;2150.122825;264.294;5.080;-3.010;4.1500;-0.360;166.1407;0.1787;0.0019;0.0002;0.9307;162.5291;-3.833636;2.249996;-162.889;-134.389786;7.23000000;72.940017;2000.000000;9.9297;12.9400;1.764127e-10;7.8400
7 Apr 2023 05:50:14.000;2156.422641;266.339;5.012;-3.010;4.1500;-0.360;166.1661;0.1808;0.0019;0.0002;0.9459;163.2274;-5.619747;2.249994;-163.587;-135.088054;7.23000000;72.241750;2000.000000;9.2314;12.2417;3.540635e-09;7.1417
7 Apr 2023 05:50:24.000;2165.089551;268.369;4.918;-3.010;4.1500;-0.360;166.2010;0.1839;0.0020;0.0002;1.0089;174.5062;-7.385768;2.249993;-174.866;-146.366888;7.23000000;60.962916;2000.000000;-2.0474;0.9629;5.705191e-02;-4.1371
7 Apr 2023 05:50:34.000;2176.093006;270.381;4.798;-3.010;4.1500;-0.360;166.2450;0.1879;0.0020;0.0002;1.0617;164.8865;-9.126083;2.249991;-165.247;-136.747167;7.23000000;70.582637;2000.000000;7.5723;10.5826;8.660280e-07;5.4826
7 Apr 2023 05:50:44.000;2189.395226;272.369;4.653;-3.010;4.1500;-0.360;166.2979;0.1929;0.0021;0.0002;1.1429;164.6630;-10.835473;2.249989;-165.023;-136.523642;7.23000000;70.806162;2000.000000;7.7959;10.8062;4.622131e-07;5.7062
7 Apr 2023 05:50:54.000;2204.951783;274.330;4.484;-3.010;4.1500;-0.360;166.3594;0.1991;0.0022;0.0002;1.2647;167.2671;-12.509184;2.249987;-167.627;-139.127779;7.23000000;68.202025;2000.000000;5.1917;8.2020;1.384865e-04;3.1020
7 Apr 2023 05:51:04.000;2222.712253;276.262;4.293;-3.010;4.1500;-0.360;166.4291;0.2065;0.0023;0.0002;1.4447;166.6305;-14.142976;2.249986;-166.990;-138.491115;7.23000000;68.838689;2000.000000;5.8284;8.8387;4.568117e-05;3.7387
